!Series_title	"M1hot tumour associated macrophages are positively associated with tissue-resident memory T cell responses and survival outcomes in human lung cancer (bulk)."
!Series_geo_accession	"GSE116946"
!Series_status	"Public on Jul 29 2020"
!Series_submission_date	"Jul 11 2018"
!Series_last_update_date	"Jul 29 2020"
!Series_pubmed_id	"32699181"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116946/suppl/GSE116946_NormCounts_DESeq_EGM_UoS.csv.gz"
!Series_platform_id	"GPL16791"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"SubSeries of: GSE116948"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480670"
!Series_relation	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP153069"

!Sample_title	"TAM-NSCLC TAM-52-A"	"TAM-NSCLC TAM-62-A"	"TAM-NSCLC TAM-68-A"	"TAM-NSCLC TAM-70-A"	"TAM-NSCLC TAM-71-A"	"TAM-NSCLC TAM-72-A"	"TAM-NSCLC TAM-74-A"	"TAM-NSCLC TAM-80-A"	"TAM-NSCLC TAM-81-S"	"TAM-NSCLC TAM-88-S"	"TAM-NSCLC TAM-91-A"	"TAM-NSCLC TAM-96-A"	"TAM-NSCLC TAM-97-S"	"TAM-NSCLC TAM-99-S"	"TAM-NSCLC TAM-103-A"	"TAM-NSCLC TAM-105-A"	"TAM-NSCLC TAM-113-A"	"TAM-NSCLC TAM-116-A"	"TAM-NSCLC TAM-117-S"	"TAM-NSCLC TAM-121-A"	"TAM-NSCLC TAM-132-A"	"TAM-NSCLC TAM-135-S"	"TAM-NSCLC TAM-137-S"	"TAM-NSCLC TAM-149-S"	"TAM-NSCLC TAM-150-A"	"TAM-NSCLC TAM-153-A"	"TAM-NSCLC TAM-156-A"	"TAM-NSCLC TAM-159-A"	"TAM-NSCLC TAM-161-A"	"TAM-NSCLC TAM-163-A"	"TAM-NSCLC TAM-164-A"	"TAM-NSCLC TAM-167-A"	"TAM-NSCLC TAM-179-A"	"TAM-NSCLC TAM-186-S"	"TAM-NSCLC TAM-192-A"	"TAM-NSCLC TAM-196-A"	"TAM-NSCLC TAM-203-A"	"TAM-NSCLC TAM-210-A"	"TAM-NSCLC TAM-227-S"	"TAM-NSCLC TAM-228-A"	"NTAM-NSCLC NTAM-62"	"NTAM-NSCLC NTAM-68"	"NTAM-NSCLC NTAM-70"	"NTAM-NSCLC NTAM-80"	"NTAM-NSCLC NTAM-88"	"NTAM-NSCLC NTAM-91"	"NTAM-NSCLC NTAM-96"	"NTAM-NSCLC NTAM-99"	"NTAM-NSCLC NTAM-103"	"NTAM-NSCLC NTAM-105"	"NTAM-NSCLC NTAM-113"	"NTAM-NSCLC NTAM-117"	"NTAM-NSCLC NTAM-121"	"NTAM-NSCLC NTAM-132"	"NTAM-NSCLC NTAM-135"	"NTAM-NSCLC NTAM-137"	"NTAM-NSCLC NTAM-149"	"NTAM-NSCLC NTAM-150"	"NTAM-NSCLC NTAM-153"	"NTAM-NSCLC NTAM-156"	"NTAM-NSCLC NTAM-159"	"NTAM-NSCLC NTAM-161"	"NTAM-NSCLC NTAM-163"	"NTAM-NSCLC NTAM-164"	"NTAM-NSCLC NTAM-167"	"NTAM-NSCLC NTAM-179"	"NTAM-NSCLC NTAM-186"	"NTAM-NSCLC NTAM-192"	"NTAM-NSCLC NTAM-196"	"NTAM-NSCLC NTAM-198"	"NTAM-NSCLC NTAM-203"	"NTAM-NSCLC NTAM-210"	"NTAM-NSCLC NTAM-227"	"NTAM-NSCLC NTAM-228"
!Sample_geo_accession	"GSM3265027"	"GSM3265028"	"GSM3265029"	"GSM3265030"	"GSM3265031"	"GSM3265032"	"GSM3265033"	"GSM3265034"	"GSM3265035"	"GSM3265036"	"GSM3265037"	"GSM3265038"	"GSM3265039"	"GSM3265040"	"GSM3265041"	"GSM3265042"	"GSM3265043"	"GSM3265044"	"GSM3265045"	"GSM3265046"	"GSM3265047"	"GSM3265048"	"GSM3265049"	"GSM3265050"	"GSM3265051"	"GSM3265052"	"GSM3265053"	"GSM3265054"	"GSM3265055"	"GSM3265056"	"GSM3265057"	"GSM3265058"	"GSM3265059"	"GSM3265060"	"GSM3265061"	"GSM3265062"	"GSM3265063"	"GSM3265064"	"GSM3265065"	"GSM3265066"	"GSM3265067"	"GSM3265068"	"GSM3265069"	"GSM3265070"	"GSM3265071"	"GSM3265072"	"GSM3265073"	"GSM3265074"	"GSM3265075"	"GSM3265076"	"GSM3265077"	"GSM3265078"	"GSM3265079"	"GSM3265080"	"GSM3265081"	"GSM3265082"	"GSM3265083"	"GSM3265084"	"GSM3265085"	"GSM3265086"	"GSM3265087"	"GSM3265088"	"GSM3265089"	"GSM3265090"	"GSM3265091"	"GSM3265092"	"GSM3265093"	"GSM3265094"	"GSM3265095"	"GSM3265096"	"GSM3265097"	"GSM3265098"	"GSM3265099"	"GSM3265100"
!Sample_status	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"	"Public on Jul 29 2020"
!Sample_submission_date	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"	"Jul 11 2018"
!Sample_last_update_date	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"	"Jul 29 2020"
!Sample_type	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"	"SRA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Non-small cell lung carcinoma (NSCLC)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"	"Tumour-free lung tissue from cancer patient (matched)"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Tumour Associated Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"	"cells: Macrophages"
!Sample_characteristics_ch1	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"	"tissue of origin: lung"
!Sample_characteristics_ch1	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: Lung Squamous Cell Carcinoma"	"tumour subtype: Lung Adenocarcinoma"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"	"tumour subtype: non-tumor"
